"@timestamp","email_message_id","threat_tactic_name","threat_indicator_reference","abnormal_security_threat_summary_insights","abnormal_security_threat_remediation_status","abnormal_security_threat_auto_remediated"
"Aug 14, 2025 @ 13:06:10.000","<4c2VVs6rhXzTnbm@mail3.infoteq.com.au>",Other,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/5038661792873978310","Unusual Sender",Remediated,false
"Aug 14, 2025 @ 12:59:40.000","<meat9cmq.9dvubemuvwl@mail.soltech.com.au>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-1960999021433073843","Unusual Sender, Unusual IP Geolocation, Suspicious Financial Request",Remediated,false
"Aug 14, 2025 @ 12:54:24.000","<e23c04e38833d026d93f80f281e3af5a@ainselworth.com>","Social Engineering (BEC)","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/2119379077513166105","Unusual Sender, Unusual IP Geolocation, Potential Giftcard Fraud, Unusual Sender Domain, Suspicious Financial Request",Remediated,false
"Aug 14, 2025 @ 12:48:57.000","<69164016449442017716422@WIN-7075HBCK1KR>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-8397214213775112795","Unusual Sender",Remediated,false
"Aug 14, 2025 @ 12:48:57.000","<69164016449442017716422@WIN-7075HBCK1KR>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-812075990459472013","Unusual Sender",Remediated,false
"Aug 14, 2025 @ 12:48:57.000","<69164016449442017716422@WIN-7075HBCK1KR>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/1745594502464895489","Unusual Sender",Remediated,false
"Aug 14, 2025 @ 12:48:57.000","<69164016449442017716422@WIN-7075HBCK1KR>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-4769135605806361629","Unusual Sender",Remediated,false
"Aug 14, 2025 @ 12:48:56.000","<69164016449442017716422@WIN-7075HBCK1KR>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/2284640053975725644","Unusual Sender",Remediated,false
"Aug 14, 2025 @ 12:43:58.000","<2264347598072218579@win103069>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/2058167989539796035","Unusual IP Geolocation, Unusual Sender",Remediated,false
"Aug 14, 2025 @ 12:42:46.000","<1707575973.951924.1755139359500.JavaMail.zimbra@breezelineohio.net>",Scam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/207866825906315540","Unusual Sender, Abnormal Recipient Pattern, Unusual Reply To",Remediated,false
"Aug 14, 2025 @ 12:37:14.000","<20250814023621.7c89a679774795aa@limitlessrecruit.com.au>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-348742344920467119","Unusual Sender, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated,false
"Aug 14, 2025 @ 12:23:50.000","<20250814102340.02832-{16250:20250814090906-16250-79}-0078644@steel.franksteelpipe.com>","Invoice/Payment Fraud (BEC)","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/105592503993108090","Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated,false
"Aug 14, 2025 @ 12:23:49.000","<20250814102340.02832-{16250:20250814090906-16250-79}-0078644@steel.franksteelpipe.com>","Invoice/Payment Fraud (BEC)","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/4910903020113828930","Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated,false
"Aug 14, 2025 @ 12:23:49.000","<20250814102340.02832-{16250:20250814090906-16250-79}-0078644@steel.franksteelpipe.com>",Other,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-836194990503381534","Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated,false
"Aug 14, 2025 @ 12:23:49.000","<20250814102340.02832-{16250:20250814090906-16250-79}-0078644@steel.franksteelpipe.com>",Other,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/2580717081525201272","Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated,false
"Aug 14, 2025 @ 12:12:35.000","<a66ce6c4-0b23-42b2-aa84-f8f8736c0da4@iad4s13mta0979.xt.local>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-820747025772844818","Unusual Sender, Invisible characters found in Email, Personal Information Theft, Unusual Reply To",Remediated,false
"Aug 14, 2025 @ 12:09:53.000","<BulkEmail.202000011388.202000979932.15e20b.2f08820ac9@shanghaikukaspecialcablecoltd-ba8a0ed6661556b.freshsales.io>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-8326021667049463799","Unusual IP Geolocation, Unusual Sender, Abnormal Email Body HTML, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated,false
"Aug 14, 2025 @ 11:54:53.000","<d1f919bb16074ccca0ae881768b5d02c@franceagrimer.fr>",Reconnaissance,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-9202649916475991295","Unusual IP Geolocation, Abnormal Recipient Pattern, Unusual Sender, Unusual Reply To",Remediated,false
"Aug 14, 2025 @ 11:50:59.000","<BulkEmail.202000011388.202000978209.15e20b.2f088203d3@shanghaikukaspecialcablecoltd-ba8a0ed6661556b.freshsales.io>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/1471479993203221078","Unusual IP Geolocation, Unusual Sender, Abnormal Email Body HTML, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated,false
"Aug 14, 2025 @ 11:46:08.000","<BulkEmail.202000011388.202000977787.15e20b.2f08820227@shanghaikukaspecialcablecoltd-ba8a0ed6661556b.freshsales.io>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-26204770825769635","Unusual IP Geolocation, Unusual Sender, Abnormal Email Body HTML, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated,false
"Aug 14, 2025 @ 11:43:48.000","<j-lfJfVVuzVTK0pujEJ7gg@notifications.google.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-6857486504952050459","Unusual Sender, Unusual Sender Domain",Remediated,false
"Aug 14, 2025 @ 11:40:57.000","<c4ebc00a-345d-411d-8540-0f64bac2c10a@iad4s13mta0991.xt.local>",Scam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/6740833564503248117","Unusual Sender, Invisible characters found in Email, Suspicious Financial Request, Unusual Reply To",Remediated,false
"Aug 14, 2025 @ 11:40:43.000","<47c80c84-5cb4-4183-87aa-5c9581c688c3@iad4s13mta0991.xt.local>",Other,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-3373428861352946904","Unusual Sender, Invisible characters found in Email, Suspicious Financial Request, Unusual Reply To",Remediated,false
"Aug 14, 2025 @ 11:39:56.000","<CAKCpfzMdWy=YtcWjjkich80H3jZsJ+h4KmYr2CKXjEwNDebUWQ@mail.gmail.com>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/7438138817091952588","Unusual Sender, Unusual Sender Domain, Suspicious Link, Unusual Reply To",Remediated,false
"Aug 14, 2025 @ 11:38:35.000","<27452217528712663730070@DESKTOP-Q0G9EOT>",Other,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-1404216276828432864","Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Email Authentication, Unusual Reply To",Remediated,false
"Aug 14, 2025 @ 11:36:07.000","<BulkEmail.202000011388.202000976804.15e20b.2f0881fe1c@shanghaikukaspecialcablecoltd-ba8a0ed6661556b.freshsales.io>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/7140290246054234307","Unusual IP Geolocation, Unusual Sender, Abnormal Email Body HTML, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated,false
"Aug 14, 2025 @ 11:33:02.000","<DK7zLZuCyotr7fgabU0gDJfKsXPdf28j9FtcLb254l8@www.ellingtonjazz.com.au>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/3534101091785046826","Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request",Remediated,false
"Aug 14, 2025 @ 11:26:33.000","<CA+e+TUo5exk6wOFGC5R1yCJvBmtcH15k59cceW7rXsdBwCqv=w@mail.gmail.com>","Social Engineering (BEC)","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/7808830264044878944","Unusual Sender, Unusual IP Geolocation",Remediated,false
"Aug 14, 2025 @ 11:18:51.000","<255029898.944584.1755134321182.JavaMail.zimbra@breezelineohio.net>",Other,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-6870964230649294519","Unusual Sender, Abnormal Recipient Pattern, Unusual Reply To",Remediated,false
"Aug 14, 2025 @ 11:18:50.000","<255029898.944584.1755134321182.JavaMail.zimbra@breezelineohio.net>",Scam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-6860052232246484929","Unusual Sender, Abnormal Recipient Pattern, Unusual Reply To",Remediated,false
"Aug 14, 2025 @ 11:18:50.000","<255029898.944584.1755134321182.JavaMail.zimbra@breezelineohio.net>",Other,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/4516386992817780693","Unusual Sender, Abnormal Recipient Pattern, Unusual Reply To",Remediated,false
"Aug 14, 2025 @ 11:18:50.000","<255029898.944584.1755134321182.JavaMail.zimbra@breezelineohio.net>",Other,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/7568873158390347188","Unusual Sender, Abnormal Recipient Pattern, Unusual Reply To",Remediated,false
"Aug 14, 2025 @ 11:18:03.000","<CAC1pWJebaVi=MvpYU+Cw+7nk7hsy5wx_i56PrfBTNb0RrN6aag@mail.gmail.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-5768377267850309989","Unusual Sender",Remediated,false
"Aug 14, 2025 @ 11:13:09.000","<CAC1pWJer3fcSAW=K_m+-yFx0TUKEbv2Ur1ReexuWV4TTgVVQ9A@mail.gmail.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/6883215357667297871","Unusual Sender",Remediated,false
"Aug 14, 2025 @ 11:13:01.000","<CAC1pWJf99XDk4HRh8ipv28e1dK0ekUrb9oRVnaRwBVMSCcwKqA@mail.gmail.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-3416023554233337560","Unusual Sender",Remediated,false
"Aug 14, 2025 @ 11:11:14.000","<1fff65532d91b28d5090aa17a3cea765e6d094fd@liang.asia>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-692577513697789052","Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated,false
"Aug 14, 2025 @ 11:11:10.000","<126eac0f-f6e9-4b28-852e-56a4c181360f@iad4s13mta0991.xt.local>",Other,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-746165112228366240","Unusual Sender, Invisible characters found in Email, Suspicious Financial Request, Unusual Reply To",Remediated,false
"Aug 14, 2025 @ 11:10:30.000","<b934368b-22e3-943d-723d-ea7e3ee308a3@barwonsportsacademy.org.au>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/3800064922149023813","Unusual Sender, Unusual Sender Domain, Suspicious Financial Request",Remediated,false
"Aug 14, 2025 @ 11:08:02.000","<274522175287121908226119@DESKTOP-Q0G9EOT>","Invoice/Payment Fraud (BEC)","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-5026841700438961743","Unusual Sender Domain, Unusual IP Geolocation, Unusual Sender, Email Authentication",Remediated,false
"Aug 14, 2025 @ 11:01:17.000","<0bcda441-d960-sl65-4e16-ae75-b0da61586b58@from.sitesnstoresgo.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-6990451784584361529","Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated,false
"Aug 14, 2025 @ 10:53:33.000","<CAC1pWJcGvKUBmWZWvX+TKfxTycd6YuTTJgaAih3n=ksMjNnSow@mail.gmail.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-411535241731955635","Unusual Sender, Unusual IP Geolocation",Remediated,false
"Aug 14, 2025 @ 10:52:30.000","<56e63ad2-839c-3d4b-7b0d-efcaa8e5d5bb@karmak.com>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-1026764286834526847","Unusual IP Geolocation, Unusual Sender",Remediated,false
"Aug 14, 2025 @ 10:50:15.000","<autogen-java-bb4afd93-5362-4809-9e63-f1d04f99bc88@google.com>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-4156421024653177213","Low Context File Sharing Link(s), Unusual Sender, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated,false
"Aug 14, 2025 @ 10:48:27.000","<CAC1pWJc99L8PmKq=g1402SSvDgu=ur+Kg4FtWmu0Bwrzenzi1Q@mail.gmail.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-3036669848390110559","Unusual Sender",Remediated,false
"Aug 14, 2025 @ 10:47:28.000","<caff2df8-794a-44e9-a8f9-513637049e81@trendcreate28.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/7320073494459759448","Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated,false
"Aug 14, 2025 @ 10:45:50.000","<CAC1pWJcbWOpPDTZxVDUhDgK14=eM=qLU_i8xZO56CqbM-_CgNQ@mail.gmail.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-9148903295564218142","Unusual Sender",Remediated,false
"Aug 14, 2025 @ 10:45:32.000","<PNZPR01MB10701325D05DCEB2B845B95288135A@PNZPR01MB10701.INDPRD01.PROD.OUTLOOK.COM>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/7042706859859960525","Unusual Sender",Remediated,false
"Aug 14, 2025 @ 10:44:03.000","<010e0198a608744d-eef57414-7aff-4eb3-ba63-f613867fb919-000000@ap-southeast-1.amazonses.com>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-8835212983007197886","Unusual Sender, Suspicious Link, Unusual Sender Domain, Suspicious Financial Request",Remediated,false
"Aug 14, 2025 @ 10:39:38.000","<CAC1pWJdL-zRsge8CV0sqmzcTV=NbCrDYiehjTXe3b_EU+VSoHw@mail.gmail.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/2985553020217719536","Unusual Sender",Remediated,false
"Aug 14, 2025 @ 10:39:25.000","<CAC1pWJeNjewqhZyJV9XUoTuoyAFkTgZ7eGJSD4AWoV0qji2obA@mail.gmail.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-2190776751123272732","Unusual Sender",Remediated,false
"Aug 14, 2025 @ 10:39:14.000","<010e0198a6040f58-c3106fef-f530-4972-84c9-d061088d8455-000000@ap-southeast-1.amazonses.com>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/3014055565605656327","Unusual Sender, Suspicious Link, Unusual Sender Domain, Suspicious Financial Request",Remediated,false
"Aug 14, 2025 @ 10:38:09.000","<CAC1pWJeCCveS5cbSidDYRkzrEuqXTkqJdkE+FcxGKd7qgdQWPg@mail.gmail.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-866428463862969490","Unusual Sender",Remediated,false
"Aug 14, 2025 @ 10:37:50.000","<20250814023741.8C49D422D8F61776@sydneyseoguru.services>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/1889158248035913657","Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Suspicious Financial Request",Remediated,false
"Aug 14, 2025 @ 10:37:36.000","<175513184924.1188.2228231655131282548@chy9-mmsc-re4>",Other,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-4620837391338506797","Unusual Sender, Unusual IP Geolocation",Remediated,false
"Aug 14, 2025 @ 10:37:02.000","<CAC1pWJdf+JCx9Qm-vWfZ3Vm10Y6w+LY1hRyX-R3vHS-pdKCixQ@mail.gmail.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-4028436615590591478","Unusual IP Geolocation, Unusual Sender",Remediated,false
"Aug 14, 2025 @ 10:35:48.000","<35f3c1b5-e5c8-429c-b1dc-7c2fae90c4dd@hiracustomtailors.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-1079917937733278354","Unusual Sender Domain, Suspicious Link, Unusual Sender",Remediated,false
"Aug 14, 2025 @ 10:34:49.000","<CAC1pWJdxyxeTEKBf0huOcjEUfA06GwAM8zqbPiSSexdLb3n7QQ@mail.gmail.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/362286586378895314","Unusual Sender",Remediated,false
"Aug 14, 2025 @ 10:32:33.000","<CAC1pWJcgG2F15=OcmRTSZ3_HZwKVgRJ-N_f3Ur2_s9uit4aeqg@mail.gmail.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/8221135150183485363","Unusual Sender",Remediated,false
"Aug 14, 2025 @ 10:31:58.000","<CAC1pWJd0TOcqt_nCpu2gMAg9fT-R24jC7guB7QWPc2D_aTe1Kw@mail.gmail.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-7002114033268763082","Unusual Sender",Remediated,false
"Aug 14, 2025 @ 10:27:47.000","<010e0198a5f9a43e-e0d28657-c962-4f2e-999e-c3982359cbef-000000@ap-southeast-1.amazonses.com>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/7136134370942307617","Unusual Sender, Suspicious Link, Unusual Sender Domain, Suspicious Financial Request",Remediated,false
"Aug 14, 2025 @ 10:27:46.000","<010e0198a5f9a43e-e0d28657-c962-4f2e-999e-c3982359cbef-000000@ap-southeast-1.amazonses.com>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/245179243373153543","Unusual Sender, Suspicious Link, Unusual Sender Domain, Suspicious Financial Request",Remediated,false
"Aug 14, 2025 @ 10:24:38.000","<010e0198a5f6c0f7-a69fb847-9330-41d6-9ca3-2cdcb54849a8-000000@ap-southeast-1.amazonses.com>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/7958990018164373846","Unusual Sender, Suspicious Link, Unusual Sender Domain, Suspicious Financial Request",Remediated,false
