email_message_id,threat_tactic_name,abnormal_security_threat_summary_insights,abnormal_security_threat_remediation_status
<CABNVp+vVz0pRGDegQv9N=9aNBj0CSDjpM6KEzvJhE5HY-TL2GQ@mail.gmail.com>,Malware,"Unusual Sender, Low Context File Sharing Link(s), File Sharing Link(s), Unusual Sender Domain",Remediated
<dbee68ef-5b3b-074b-6e7c-46a308b4711d@cartelwave.com>,Phishing: Credential,"Unusual IP Geolocation, Unusual Sender, Invisible characters found in Email, Suspicious Link, Unusual Sender Domain, Suspicious Financial Request",Remediated
<CAHS5GhhMnAT4rUEPK-Z55guFo10QxyimOZ94YoEzFsb_D2FtcA@mail.gmail.com>,Phishing: Credential,"Suspicious Link, Unusual Sender, Unusual Sender Domain",Remediated
<20250828225730.04630-{14681:20250828185513-14681-22}-0019162@gjb.grahw.com>,Phishing: Credential,"Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Unusual Reply To",Remediated
<ab2b1af045ea4c7797437704e61f6638@docusign.net>,Phishing: Credential,"Unusual Sender, Low Context File Sharing Link(s), Suspicious Financial Request, Unusual Reply To",Remediated
<UZVZBATXYB$UAYZWCUYBYXCW@mail-out.via.act-on.net>,Phishing: Credential,"Unusual Sender, Suspicious Link, Suspicious Financial Request",Remediated
<4b12a004bd4497c5fdbc22fb7c8bc09e@swift.generated>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request, Email Authentication",Remediated
<68b066ed255db_1f03fc8b07f5bf812468d.sidekiq-frequent-fd-podeucentral1-main-blue-6c57647c58-6xxlt@email.freshdesk.com>,Other,"Unusual IP Geolocation, Unusual Sender, Abnormal Email Body HTML, Suspicious Financial Request, Unusual Reply To",Remediated
<SEYPR04MB7527A616F0EDAADF8F02FC3BEB3BA@SEYPR04MB7527.apcprd04.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<autogen-java-668aaa98-e3aa-45c5-a001-2e9b6a76721f@google.com>,Spam,"Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated
<1d577b01-6460-d2e9-ed3a-837c7e3dac3e@gainwaycommercialloans.help>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request",Remediated
<SA1P220MB1969647F4FB53C092530941EA53BA@SA1P220MB1969.NAMP220.PROD.OUTLOOK.COM>,Phishing: Credential,"Unusual Sender, Unusual Sender Domain",Remediated
<GccBv000000000000000000000000000000000000000000000T1PH5I00qVxaq0A0TbeEx2I3h48-HA@sfdc.net>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<w7Sa-000000000000000000000000000000000000000000000T1PH5I00tNTb8QMBTma4jT4p7u535Q@sfdc.net>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<2hrvr000000000000000000000000000000000000000000000T1PH5A00X9nOW8c8SDaI3K2H4OzqIA@sfdc.net>,Spam,Unusual Sender,Remediated
<PU4P216MB10720051565F9F40961B73F7B13BA@PU4P216MB1072.KORP216.PROD.OUTLOOK.COM>,Scam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<PU4P216MB10720051565F9F40961B73F7B13BA@PU4P216MB1072.KORP216.PROD.OUTLOOK.COM>,Scam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<SY8P300MB03080EAEEBDB4A784E87D070B23BA@SY8P300MB0308.AUSP300.PROD.OUTLOOK.COM>,Phishing: Credential,"Uncommon Attachment Type, Unusual Sender, Suspicious Financial Request",Remediated
<d89d3f4a4a3c21d805b6dfd7e.9f09bbd276.20250828103650.3dc2cd3571.90762694@mail82.atl261.mcdlv.net>,Phishing: Credential,"Unusual Sender, Abnormal Email Body HTML, Invisible characters found in Email, Suspicious Link",Remediated
<4848402965304924617817@WIN-7075HBCK1KR>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<d89d3f4a4a3c21d805b6dfd7e.65e65a9c1d.20250828103645.3dc2cd3571.0af0dfbe@mail82.atl261.mcdlv.net>,Phishing: Credential,"Unusual Sender, Abnormal Email Body HTML, Invisible characters found in Email, Suspicious Link",Remediated
<SEZPR06MB7090E8C4EDDC3C12A9E30202A43BA@SEZPR06MB7090.apcprd06.prod.outlook.com>,Spam,Unusual Sender,Remediated
<SEZPR06MB7090E8C4EDDC3C12A9E30202A43BA@SEZPR06MB7090.apcprd06.prod.outlook.com>,Spam,Unusual Sender,Remediated
<SEZPR06MB7090E8C4EDDC3C12A9E30202A43BA@SEZPR06MB7090.apcprd06.prod.outlook.com>,Spam,Unusual Sender,Remediated
<SEZPR06MB7090E8C4EDDC3C12A9E30202A43BA@SEZPR06MB7090.apcprd06.prod.outlook.com>,Spam,Unusual Sender,Remediated
<20250828134825.7EA1EFA7375CFC3F@mywebsolutions.biz>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<20250828134825.7EA1EFA7375CFC3F@mywebsolutions.biz>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<20250828134825.8B8BF69EA108561E@mywebsolutions.biz>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<20250828134825.8B8BF69EA108561E@mywebsolutions.biz>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<20250828134824.0F6EACD4891BC734@mywebsolutions.biz>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<20250828134825.8B8BF69EA108561E@mywebsolutions.biz>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<20250828134825.7EA1EFA7375CFC3F@mywebsolutions.biz>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<20250828134824.0F6EACD4891BC734@mywebsolutions.biz>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<20250828134825.7EA1EFA7375CFC3F@mywebsolutions.biz>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<20250828134825.8B8BF69EA108561E@mywebsolutions.biz>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<4b12a004bd4497c5fdbc22fb7c8bc09e@swift.generated>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request",Remediated
<PU4P216MB1356DFAF5724DBC33A6D3D8DAA3BA@PU4P216MB1356.KORP216.PROD.OUTLOOK.COM>,Spam,"Unusual Sender, Abnormal Recipient Pattern, Suspicious Financial Request",Remediated
<20250828133930.1E43F9735A70C044@mywebsolutions.biz>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<20250828203146.45207-{16443:20250827102222-16443-75}-0007965@info.tuhuowo.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
<KL1PR04MB748468CEF1922CADCACE5ED3EE3BA@KL1PR04MB7484.apcprd04.prod.outlook.com>,Spam,"Abnormal Recipient Pattern, Unusual Sender",Remediated
<KL1PR04MB748468CEF1922CADCACE5ED3EE3BA@KL1PR04MB7484.apcprd04.prod.outlook.com>,Spam,"Abnormal Recipient Pattern, Unusual Sender",Remediated
<SG2PPF24D30FCD9D988135E5368680363059D3BA@SG2PPF24D30FCD9.apcprd01.prod.exchangelabs.com>,Social Engineering (BEC),"Potential Payroll Fraud, Abnormal Recipient Pattern, Unusual Sender, Personal Information Theft, Suspicious Financial Request",Remediated
<1308272362744684815458@win103069>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<1308272362744684815458@win103069>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain",Remediated
<130827236274431588649@win103069>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain",Remediated
<130827236274431588649@win103069>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<PN2P287MB0207580113018D1EBDE5443D923BA@PN2P287MB0207.INDP287.PROD.OUTLOOK.COM>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<20250828121037.5124890008134a00@e.lushanotice.com>,Scam,"Suspicious Link, Unusual Sender, Unusual Sender Domain, Personal Information Theft",Remediated
<20250828121037.1ea16fc17910436f@d.lusha-notice.com>,Phishing: Credential,"Suspicious Link, Unusual Sender, Unusual Sender Domain, Personal Information Theft",Remediated
<29283111387818F82AB8D1605DC89FE07A5F068C1@LEDGREENLAMP.COM>,Scam,"Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request, Unusual Reply To",Remediated
<KU2PPF4A91239871A0B4F6D86FD49A7CE73E63BA@KU2PPF4A9123987.apcprd02.prod.outlook.com>,Spam,Unusual Sender,Remediated
<KU2PPF4A91239871A0B4F6D86FD49A7CE73E63BA@KU2PPF4A9123987.apcprd02.prod.outlook.com>,Spam,Unusual Sender,Remediated
<PN3P287MB09554309FA552A799098151AEA3BA@PN3P287MB0955.INDP287.PROD.OUTLOOK.COM>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<d89d3f4a4a3c21d805b6dfd7e.611453f0de.20250828103613.3dc2cd3571.ae6bfd0d@mail82.atl261.mcdlv.net>,Phishing: Credential,"Unusual Sender, Abnormal Email Body HTML, Invisible characters found in Email, Suspicious Link",Remediated
<13082723627441306820681@win103069>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<a1e1dcc0-5535-sl97-498d-9b20-5c144f520426@scientificsearchexecs.com>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Link",Remediated
<TY0PR02MB53442D25A9E050B193C8FBA3A93BA@TY0PR02MB5344.apcprd02.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<TY0PR02MB53442D25A9E050B193C8FBA3A93BA@TY0PR02MB5344.apcprd02.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<d89d3f4a4a3c21d805b6dfd7e.0f5b078873.20250828103538.3dc2cd3571.449fd7c2@mail82.atl261.mcdlv.net>,Phishing: Credential,"Unusual Sender, Abnormal Email Body HTML, Invisible characters found in Email, Suspicious Link",Remediated
<70164105245203136925341@DESKTOP-3JNPV3Q>,Spam,"Unusual Sender, Suspicious Link, Unusual Sender Domain, Unusual IP Geolocation, Unusual Reply To",Remediated
<CAA0eK-sBnP7O69uquJEuQAzJsryA9zO4_0dT+kWjQL1b11Sc-w@mail.gmail.com>,Phishing: Credential,"Abnormal Recipient Pattern, Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<CAPfLm_4pnYYq-+1=FayQZs+-+-Wt+oxZGT-4EfJ5OhuRqyKxag@mail.gmail.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<CAPfLm_7vxX4eMGnA4FTw1V6kgxMCEAuJTmOo9jy5ROxb2mszcg@mail.gmail.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<CAPfLm_5_HhEYm9rKnh+NaPCU5PzzvSz5s3K8Xw-2ZH79yAwyMA@mail.gmail.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<fe0439e9909d4cb2b4333fc617839292_CALq_Fey0Q7FcjQu-6SwLy2R5uPOorjb4SXjbxVQfo+qkr=xw1A@mail.gmail.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<1273816288.1491144.1756378093758@mail.yahoo.com>,Scam,"Unusual Sender, Unusual IP Geolocation, Abnormal Recipient Pattern",Remediated
<1273816288.1491144.1756378093758@mail.yahoo.com>,Spam,"Unusual Sender, Unusual IP Geolocation, Abnormal Recipient Pattern",Remediated
<7016410524520317403076@DESKTOP-3JNPV3Q>,Spam,"Unusual Sender, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated
<7016410524520317403076@DESKTOP-3JNPV3Q>,Spam,"Unusual Sender, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated
<7016410524520317403076@DESKTOP-3JNPV3Q>,Spam,"Unusual Sender, Suspicious Link, Unusual Sender Domain, Unusual IP Geolocation, Unusual Reply To",Remediated
<7016410524520317403076@DESKTOP-3JNPV3Q>,Spam,"Unusual Sender, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated
<TYZPR01MB413928BBF5F417AF50E8376DC03BA@TYZPR01MB4139.apcprd01.prod.exchangelabs.com>,Spam,"Abnormal Recipient Pattern, Unusual Sender",Remediated
<701641052452065926039@DESKTOP-3JNPV3Q>,Spam,"Unusual Sender, Suspicious Link, Unusual Sender Domain, Unusual IP Geolocation, Unusual Reply To",Remediated
<SE2PPF97D601ABAC9F2006E577D2271A9F7C33BA@SE2PPF97D601ABA.apcprd04.prod.outlook.com>,Spam,"Abnormal Recipient Pattern, Unusual Sender",Remediated
<SE2PPF97D601ABAC9F2006E577D2271A9F7C33BA@SE2PPF97D601ABA.apcprd04.prod.outlook.com>,Spam,"Abnormal Recipient Pattern, Unusual Sender",Remediated
<1308272362744906322051@win103069>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<KL1PR01MB47681518AF0347630E724944B93BA@KL1PR01MB4768.apcprd01.prod.exchangelabs.com>,Phishing: Credential,"Unusual Sender, Unusual Sender Domain, Suspicious Link, Personal Information Theft, Suspicious Financial Request",Remediated
<OS7PR01MB11440A61D1CAB6AAFD779F66DE83BA@OS7PR01MB11440.jpnprd01.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<OS7PR01MB11440A61D1CAB6AAFD779F66DE83BA@OS7PR01MB11440.jpnprd01.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<TY0PR02MB667052E45B51C213A71D0377D13BA@TY0PR02MB6670.apcprd02.prod.outlook.com>,Scam,"Abnormal Recipient Pattern, Unusual Sender",Remediated
<TY0PR02MB667052E45B51C213A71D0377D13BA@TY0PR02MB6670.apcprd02.prod.outlook.com>,Scam,"Abnormal Recipient Pattern, Unusual Sender",Remediated
<54284056658481742130051@win95439>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain",Remediated
<TY0PR0101MB424038AB423F74AE3A6628BAB63BA@TY0PR0101MB4240.apcprd01.prod.exchangelabs.com>,Scam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<20250828105131.8C57769492ED3D5A@mywebsolutions.biz>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<20250828114820.506D1F629811DA8E@sydneyseoguru.biz>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain",Remediated
<A31Wcg.9XPYulA1yj0Z.KPx7nub6vVu1TZLJLO0j@freemail.hu>,Scam,"Unusual IP Geolocation, Unusual Sender, Personal Information Theft, Suspicious Financial Request",Remediated
<52ff473b-b9c5-4dc4-9bbe-5603e270391f@mtasv.net>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<20250828100335.449554534C2DE3F5@experienceadvertising.agency>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<1711642028719267524065@DESKTOP-MQ7BKO8>,Spam,"Unusual Sender, Unusual IP Geolocation, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated
<1711642028719267524065@DESKTOP-MQ7BKO8>,Spam,"Unusual Sender, Unusual IP Geolocation, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated
<CANaqrz2u37C5bK4nhYVZQWk04tyjWFggKVtXchwe8hY7LUJFqw@mail.gmail.com>,Spam,Unusual Sender,Remediated
<d79f80a88620312811e81cc84f8d108e@scoutingmill.nl>,Other,"Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request, Email Authentication, Unusual Reply To",Remediated
<YsK8x000000000000000000000000000000000000000000000T1P4TJ00RkBI34h1ROyrZX01I_fY7A@sfdc.net>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<f725b779afcd01fe711d4306482fc67b@scoutingmill.nl>,Other,"Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request, Email Authentication, Unusual Reply To",Remediated
<20250828165038743642@email.tradetpla13.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Email Authentication, Unusual Reply To",Remediated
<ALMAygAEJc0JQv8E1sfVVqrV.1.1756370748819.8544418.sales@stuobattery.com>,Spam,"Unusual IP Geolocation, Suspicious Link, Unusual Sender, Unusual Sender Domain",Remediated
<PUWP216MB268249F546E94232BB7DB722B53BA@PUWP216MB2682.KORP216.PROD.OUTLOOK.COM>,Spam,"Abnormal Recipient Pattern, Unusual Sender",Remediated
<PUWP216MB268249F546E94232BB7DB722B53BA@PUWP216MB2682.KORP216.PROD.OUTLOOK.COM>,Spam,"Abnormal Recipient Pattern, Unusual Sender",Remediated
<20250828094157.F3E8224C405494DB@mywebsolutions.biz>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<00a501dc17f5$73d186d0$5b749470$@rssoeditorial.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Suspicious Link, Unusual Reply To",Remediated
<I7WSYZ242RU4.391JWT0CU00M@bouncing.oce.choice.com.au>,Spam,"Unusual Sender, Invisible characters found in Email, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request, Unusual Reply To",Remediated
<SE1P216MB1909C0C76B9E5FF737AE921AB73BA@SE1P216MB1909.KORP216.PROD.OUTLOOK.COM>,Phishing: Credential,"Unusual Sender Domain, Unusual Sender",Remediated
<03df88c1-a2b1-97fe-f702-fd37f607eb4c@avalive1.avadaemail.com>,Phishing: Credential,"Suspicious Link, Unusual Sender, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
<APYAVgCeJR8JNZT0PBCVIqoM.1.1756366623024.5125225.sales@stuobattery.com>,Spam,"Unusual IP Geolocation, Suspicious Link, Unusual Sender, Unusual Sender Domain",Remediated
<06ba2558ac698e684be553070cc8feb59d0bf71f43@avance100.org>,Other,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Email Authentication",Remediated
<SEYPR06MB6228753DB1B2C4086257FAD1D63BA@SEYPR06MB6228.apcprd06.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<PN2P287MB34429940913B011875888399863BA@PN2P287MB3442.INDP287.PROD.OUTLOOK.COM>,Spam,"Abnormal Recipient Pattern, Unusual Sender, Unusual Sender Domain",Remediated
<1308272362744589324905@win103069>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain",Remediated
<CAApx72v0GHu-=3UK_6xoqzk=xCBy8Z7J_1+P8W9+8gJQ+a=-xQ@mail.gmail.com>,Scam,"Unusual Sender, Suspicious Link, Abnormal Recipient Pattern, Unusual Sender Domain, Suspicious Financial Request",Remediated
<SL2P216MB19044867A555010A09AA3CC2B33BA@SL2P216MB1904.KORP216.PROD.OUTLOOK.COM>,Scam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<AMMAagBWJTKJ6FHL8yzjSKpU.1.1756364097836.7923426.sales@stuobattery.com>,Spam,"Unusual IP Geolocation, Suspicious Link, Unusual Sender, Unusual Sender Domain",Remediated
<cqLsfLWkQKi9hXLY6I_c6Q@geopod-ismtpd-7>,Phishing: Credential,"Unusual Sender, Unusual Sender Domain, Suspicious Link",Remediated
<accb70a2-7bc5-ff1f-b6d5-fb06cf84335d@preparaction.fr>,Phishing: Credential,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Suspicious Financial Request",Remediated
<91ba77c2-390f-4491-a2ae-3f95977035bb@alibaba.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Personal Information Theft, Unusual Reply To",Remediated
<91ba77c2-390f-4491-a2ae-3f95977035bb@alibaba.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Personal Information Theft, Unusual Reply To",Remediated
<91ba77c2-390f-4491-a2ae-3f95977035bb@alibaba.com>,Spam,"Unusual Sender, Unusual IP Geolocation, Personal Information Theft, Unusual Reply To",Remediated
<91ba77c2-390f-4491-a2ae-3f95977035bb@alibaba.com>,Spam,"Unusual Sender, Unusual IP Geolocation, Personal Information Theft, Unusual Reply To",Remediated
<91ba77c2-390f-4491-a2ae-3f95977035bb@alibaba.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Personal Information Theft, Unusual Reply To",Remediated
<KL1PR04MB6926656A235BAFD3C5C609349A3BA@KL1PR04MB6926.apcprd04.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<SEZPR04MB7765AAD7CE38B13CBC0DFD32D23BA@SEZPR04MB7765.apcprd04.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<SEZPR04MB7765AAD7CE38B13CBC0DFD32D23BA@SEZPR04MB7765.apcprd04.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<SEZPR04MB7765AAD7CE38B13CBC0DFD32D23BA@SEZPR04MB7765.apcprd04.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<SEZPR04MB7765AAD7CE38B13CBC0DFD32D23BA@SEZPR04MB7765.apcprd04.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<AMoAWgB1JRyJDDmLQXt5Vqqu.1.1756362965765.7476195.sales@stuobattery.com>,Spam,"Unusual IP Geolocation, Suspicious Link, Unusual Sender, Unusual Sender Domain",Remediated
<171164202871921022331248@DESKTOP-MQ7BKO8>,Spam,"Unusual Sender, Suspicious Link, Unusual IP Geolocation, Unusual Sender Domain, Unusual Reply To",Remediated
<171164202871921022331248@DESKTOP-MQ7BKO8>,Spam,"Unusual Sender, Suspicious Link, Unusual IP Geolocation, Unusual Sender Domain, Unusual Reply To",Remediated
<171164202871921022331248@DESKTOP-MQ7BKO8>,Spam,"Unusual Sender, Suspicious Link, Unusual IP Geolocation, Unusual Sender Domain, Unusual Reply To",Remediated
<171164202871921022331248@DESKTOP-MQ7BKO8>,Spam,"Unusual Sender, Unusual IP Geolocation, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated
<6704399677104181024982@win93194>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Email Authentication, Unusual Reply To",Remediated
<SE3PR04MB8819CAC32A90916D9E90EF4BA13BA@SE3PR04MB8819.apcprd04.prod.outlook.com>,Spam,Unusual Sender,Remediated
<SE3PR04MB8819CAC32A90916D9E90EF4BA13BA@SE3PR04MB8819.apcprd04.prod.outlook.com>,Spam,Unusual Sender,Remediated
<2025082814175104459418@md-cable.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request",Remediated
<2025082814175104459418@md-cable.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request",Remediated
