message_id,remediation_status,summary_insights
<e3b2b4b2-078b-4105-9cc8-b54d9ceff774@alibaba.com>,Remediated,"Unusual Sender, Unusual Reply To"
<5bf2449f449b6c09a2c7f7e30b0fb0c4@cleanenergycouncil-au.com>,Remediated,"Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request"
<5bf2449f449b6c09a2c7f7e30b0fb0c4@cleanenergycouncil-au.com>,Remediated,"Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request"
<5bf2449f449b6c09a2c7f7e30b0fb0c4@cleanenergycouncil-au.com>,Remediated,"Unusual Sender, Unusual IP Geolocation, Suspicious Financial Request"
<5bf2449f449b6c09a2c7f7e30b0fb0c4@cleanenergycouncil-au.com>,Remediated,"Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request"
<29203996870962029625113@win86150>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Personal Information Theft"
<9311b0f1-187b-a6fd-7e0f-e81cbd0134fb@cwprenewables.com>,Remediated,"Unusual IP Geolocation, Unusual Sender, Potential Payroll Fraud, Suspicious Financial Request"
<4868348974328149902709@win103069>,Remediated,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain"
<20250804080250.C87CC2999717F316@sydneyseoguru.services>,Remediated,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Suspicious Financial Request"
<CANyzTff2Pv5wQeLuPpL1F0Zncd48EW-_zAQ3orKkevPb7fS8fQ@mail.gmail.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<CANyzTff2Pv5wQeLuPpL1F0Zncd48EW-_zAQ3orKkevPb7fS8fQ@mail.gmail.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<CANyzTff2Pv5wQeLuPpL1F0Zncd48EW-_zAQ3orKkevPb7fS8fQ@mail.gmail.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<CANyzTff2Pv5wQeLuPpL1F0Zncd48EW-_zAQ3orKkevPb7fS8fQ@mail.gmail.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<0101019873a95dbf-45ddb90e-f963-456b-a6aa-c98e32e3166d-000000@us-west-2.amazonses.com>,Remediated,"Unusual Sender, Unusual Reply To"
<autogen-java-a0622a80-9c6d-48ce-a561-3b8bb897f42a@google.com>,Remediated,Unusual Sender
<autogen-java-a0622a80-9c6d-48ce-a561-3b8bb897f42a@google.com>,Remediated,Unusual Sender
<4bwQc66lsTzTnYL@mail3.infoteq.com.au>,Remediated,Unusual Sender
<20250804135119134316@email.tradeatpt12.com>,Remediated,"Unusual IP Geolocation, Unusual Sender, Email Authentication, Unusual Reply To"
<6532402425608240104738@win97020>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Unusual Reply To"
<6532402425608240104738@win97020>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual Reply To"
<6532402425608240104738@win97020>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Unusual Reply To"
<6532402425608240104738@win97020>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual Reply To"
<6532402425608240104738@win97020>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual Reply To"
<autogen-java-9db9d0e1-06eb-4bd5-a642-099fb54b58e1@google.com>,Remediated,Unusual Sender
<autogen-java-9db9d0e1-06eb-4bd5-a642-099fb54b58e1@google.com>,Remediated,Unusual Sender
<13b8c8b3-ca72-4be4-8647-a70fbfd387e9@ahalabideaspeak.com>,Remediated,"Unusual Sender, Unusual Sender Domain"
<0198738d-7d56-7da0-871a-984ce0f0e449@allofusfilms.world>,Remediated,"Unusual Sender, Unusual Sender Domain, Suspicious Link"
<ca10cbdf-bef6-460f-811d-9a7d1af64112@dgcustomunifrm.pro>,Remediated,"Unusual Sender, Unusual Sender Domain, Email Authentication"
<ca10cbdf-bef6-460f-811d-9a7d1af64112@dgcustomunifrm.pro>,Remediated,"Unusual Sender, Unusual Sender Domain, Email Authentication"
<36321791976515@iZhaj2mrvexc45Z>,Remediated,"Unusual Sender, Unusual IP Geolocation, Uncommon Attachment Type, Unusual Sender Domain"
<14108420323768765719040@DESKTOP-MQ7BKO8>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Unusual Reply To"
<0100019873709d1c-ecb4c5c6-92ee-4dfe-b9e2-5c46f8e79824-000000@email.amazonses.com>,Remediated,"Suspicious Link, Unusual Sender Domain, Unusual Sender"
<d425c665066945e8a78ac21a32a7313a_CAPmt2AO9BTK6gwYAGrk6GFMRF7A=JNuhFGa8DX4vSNZ0aKdT3A@mail.gmail.com>,Remediated,"Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request"
<zcb.3zaed35742df23151f6d421ecf4dddfe4286243daef047a4891430f3b933a0331a.188de488c09b804.1754282440120@mail4.zcsend.net.au>,Remediated,"Unusual IP Geolocation, Unusual Sender, Abnormal Email Body HTML, Unusual Sender Domain, Unusual Reply To"
<zcb.3zaed35742df23151f6d421ecf4dddfe4286243daef047a4891430f3b933a0331a.188de488c09ba02.1754282503364@mail4.zcsend.net.au>,Remediated,"Unusual Sender, Abnormal Email Body HTML, Unusual IP Geolocation, Unusual Sender Domain, Unusual Reply To"
<zcb.3zaed35742df23151f6d421ecf4dddfe4286243daef047a4891430f3b933a0331a.188de488c09c7d5.1754282763094@mail4.zcsend.net.au>,Remediated,"Unusual Sender, Abnormal Email Body HTML, Unusual IP Geolocation, Unusual Sender Domain, Unusual Reply To"
<zcb.3zaed35742df23151f6d421ecf4dddfe4286243daef047a4891430f3b933a0331a.188de488c09b804.1754282440120@mail4.zcsend.net.au>,Remediated,"Unusual Sender, Abnormal Email Body HTML, Unusual IP Geolocation, Unusual Sender Domain, Unusual Reply To"
<tttArewrRtG26flMzTiFcg@geopod-ismtpd-14>,Remediated,"Suspicious Link, Unusual Sender Domain, Unusual Sender, Suspicious Financial Request"
<tttArewrRtG26flMzTiFcg@geopod-ismtpd-14>,Remediated,"Suspicious Link, Unusual Sender Domain, Unusual Sender, Suspicious Financial Request"
<0BU40UVPUQU4.EMKNLDCAO7O12@ceigorgau.s05.apj1.teams-events.com>,Remediated,"Unusual Sender, Unusual IP Geolocation, Uncommon Attachment Type, Unusual Sender Domain, Unusual Reply To"
<SYBP282MB233588DF4CB79DEF406529158D23A@SYBP282MB2335.AUSP282.PROD.OUTLOOK.COM>,Remediated,"Unusual Sender, Abnormal Recipient Pattern, Suspicious Financial Request"
<SYBP282MB233588DF4CB79DEF406529158D23A@SYBP282MB2335.AUSP282.PROD.OUTLOOK.COM>,Remediated,"Unusual Sender, Abnormal Recipient Pattern, Suspicious Financial Request"
<SYBP282MB233588DF4CB79DEF406529158D23A@SYBP282MB2335.AUSP282.PROD.OUTLOOK.COM>,Remediated,"Unusual Sender, Abnormal Recipient Pattern, Suspicious Financial Request"
<SYBP282MB233588DF4CB79DEF406529158D23A@SYBP282MB2335.AUSP282.PROD.OUTLOOK.COM>,Remediated,"Unusual Sender, Abnormal Recipient Pattern, Suspicious Financial Request"
<423b66d0-8968-sl35-47f6-99d3-93573c5b3303@joinmumba.com>,Remediated,"Suspicious Link, Unusual Sender, Unusual Sender Domain"
<485022979.195670420.1754280587799@email.apple.com>,Remediated,"Unusual Sender, Unusual Sender Domain, Personal Information Theft, Unusual Reply To"
<864887801.196221333.1754280636305@email.apple.com>,Remediated,"Unusual Sender, Unusual Sender Domain, Personal Information Theft, Unusual Reply To"
<CAGVXza7cA1UNNtU3pTWJP0ukweMOPwaH8m3rAp-GnaSvwM1aww@mail.gmail.com>,Remediated,"Unusual Sender, Unusual IP Geolocation"
<CAGVXza7cA1UNNtU3pTWJP0ukweMOPwaH8m3rAp-GnaSvwM1aww@mail.gmail.com>,Remediated,"Unusual Sender, Unusual IP Geolocation"
<CAGVXza7cA1UNNtU3pTWJP0ukweMOPwaH8m3rAp-GnaSvwM1aww@mail.gmail.com>,Remediated,"Unusual Sender, Unusual IP Geolocation"
<CAGVXza7cA1UNNtU3pTWJP0ukweMOPwaH8m3rAp-GnaSvwM1aww@mail.gmail.com>,Remediated,"Unusual Sender, Unusual IP Geolocation"
<CAGVXza7cA1UNNtU3pTWJP0ukweMOPwaH8m3rAp-GnaSvwM1aww@mail.gmail.com>,Remediated,"Unusual Sender, Unusual IP Geolocation"
<CAGVXza7cA1UNNtU3pTWJP0ukweMOPwaH8m3rAp-GnaSvwM1aww@mail.gmail.com>,Remediated,"Unusual Sender, Unusual IP Geolocation"
<CAGVXza7cA1UNNtU3pTWJP0ukweMOPwaH8m3rAp-GnaSvwM1aww@mail.gmail.com>,Remediated,"Unusual Sender, Unusual IP Geolocation"
<CAGVXza7cA1UNNtU3pTWJP0ukweMOPwaH8m3rAp-GnaSvwM1aww@mail.gmail.com>,Remediated,"Unusual Sender, Unusual IP Geolocation"
<CAGVXza7cA1UNNtU3pTWJP0ukweMOPwaH8m3rAp-GnaSvwM1aww@mail.gmail.com>,Remediated,"Unusual Sender, Unusual IP Geolocation"
<CAGVXza7cA1UNNtU3pTWJP0ukweMOPwaH8m3rAp-GnaSvwM1aww@mail.gmail.com>,Remediated,"Unusual Sender, Unusual IP Geolocation"
<CAGVXza7cA1UNNtU3pTWJP0ukweMOPwaH8m3rAp-GnaSvwM1aww@mail.gmail.com>,Remediated,"Unusual Sender, Unusual IP Geolocation"
<CAGVXza7cA1UNNtU3pTWJP0ukweMOPwaH8m3rAp-GnaSvwM1aww@mail.gmail.com>,Remediated,"Unusual Sender, Unusual IP Geolocation"
<CAGVXza7cA1UNNtU3pTWJP0ukweMOPwaH8m3rAp-GnaSvwM1aww@mail.gmail.com>,Remediated,"Unusual Sender, Unusual IP Geolocation"
<f9d99ca4-3103-bc08-9078-b22097d642f4@carmichaelpartnerau.com>,Remediated,"Unusual Sender Domain, Suspicious Link, Unusual Sender, Suspicious Financial Request"
<f04324ab-ee91-4d54-b4e5-1739fae68294@hnxirou.com>,Remediated,"Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Unusual Reply To"
<c1d3c27a8fbe409594e4efc5229f2e78_CAPmt2AMm-E=SNVGrdfpuULrE47sM+vjD2C0OZ41m06Rc-ErFWw@mail.gmail.com>,Remediated,"Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request"
<789890392.195472450.1754278569138@email.apple.com>,Remediated,"Unusual Sender, Unusual Sender Domain, Personal Information Theft, Unusual Reply To"
<20250804033025.124d0e98c1271436@mail.team.mvp1.com.au>,Remediated,"Unusual Sender, Abnormal Email Body HTML"
<24c601dc04ee$ef2e9fd0$cd8bdf70$@australiaseogency.com>,Remediated,"Unusual Sender, Unusual Sender Domain"
<24c601dc04ee$ef2e9fd0$cd8bdf70$@australiaseogency.com>,Remediated,"Unusual Sender, Unusual Sender Domain"
<24c601dc04ee$ef2e9fd0$cd8bdf70$@australiaseogency.com>,Remediated,"Unusual Sender, Unusual Sender Domain"
<24c601dc04ee$ef2e9fd0$cd8bdf70$@australiaseogency.com>,Remediated,"Unusual Sender, Unusual Sender Domain"
<0100019873150674-4daefd17-ceb5-413f-a897-d187964f7946-000000@email.amazonses.com>,Remediated,"Suspicious Link, Unusual Sender, Unusual Sender Domain"
<010001987315a00e-1e978321-50fd-4cb9-b0d3-e2f3fda24233-000000@email.amazonses.com>,Remediated,"Suspicious Link, Unusual Sender, Unusual Sender Domain"
<01000198731634e0-b0ac646b-f652-4449-8af2-170f1d27baae-000000@email.amazonses.com>,Remediated,"Suspicious Link, Unusual Sender, Unusual Sender Domain"
<704039967309690924546@win97020>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation"
<704039967309690924546@win97020>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation"
<e3aa4cb2-1f39-4f8e-b31d-e23b463f51f2@iad4s12mta5.xt.local>,Remediated,"Unusual Sender, Unusual Sender Domain, Personal Information Theft"
<2012d970-ef5b-4c23-b239-4765ab812702@iad4s12mta5.xt.local>,Remediated,"Unusual Sender, Unusual Sender Domain, Personal Information Theft"
<3244044018723161529852@DESKTOP-3JNPV3Q>,Remediated,"Unusual Sender, Suspicious Link, Unusual Sender Domain, Unusual IP Geolocation, Unusual Reply To"
<010001987312a388-4e444cb6-8a81-4b6b-a4d6-7328d64ac757-000000@email.amazonses.com>,Remediated,"Suspicious Link, Unusual Sender, Unusual Sender Domain"
<010001987313d20e-218dc7fc-8c13-4c87-a2c9-14fa351136b0-000000@email.amazonses.com>,Remediated,"Suspicious Link, Unusual Sender, Unusual Sender Domain"
<0100019873146a86-60d0c970-3225-42cd-8b8a-d980be840633-000000@email.amazonses.com>,Remediated,"Suspicious Link, Unusual Sender, Unusual Sender Domain"
<452d13d1-59ff-4ad5-9697-bdf10d3a21a4@iad4s12mta1141.xt.local>,Remediated,"Unusual Sender, Unusual Sender Domain, Personal Information Theft"
<Share-f57b0df0-9ccb-4eeb-92f9-e2f408843079-d4e89e0d-f8fe-4ad9-b514-ef79c2ff3aaf-r0-SendEmail-rh_ase-aid_e380c799-8168-4852-b117-4c072227de37@odspnotify>,Remediated,"Unusual Sender, Low Context File Sharing Link(s), Unusual Sender Domain"
"<Share-7153b8a1-504a-5000-a195-ef36ec499053,7153b8a1-504a-5000-a195-ef36ec499053-a64a6851-f51e-4eab-8ac2-f131c280b600-r0-SendEmail-rh_ase-aid_8430a887-a75f-412f-ad5c-fbe7278318ed@odspnotify>",Remediated,"Unusual Sender, Low Context File Sharing Link(s), Unusual Sender Domain"
"<Share-7153b8a1-504a-5000-a195-ef36ec499053,7153b8a1-504a-5000-a195-ef36ec499053-b278b0de-fcfe-495f-8599-0127316cc63a-r0-SendEmail-rh_ase-aid_96757631-55a7-4ce9-80d2-6fbf8077f246@odspnotify>",Remediated,"Unusual Sender, Low Context File Sharing Link(s), Unusual Sender Domain"
<16e16ef9-280c-48d6-bb10-f6203fb5890c@ML1PEPF00011309.ausprd01.prod.outlook.com>,Remediated,"Suspicious Financial Request, Potential Payroll Fraud, Uncommon Attachment Type, Unusual Sender"
<16e16ef9-280c-48d6-bb10-f6203fb5890c@ML1PEPF00011309.ausprd01.prod.outlook.com>,Remediated,"Suspicious Financial Request, Potential Payroll Fraud, Unusual Sender"
<0100019872ffb194-a2ca6f51-576c-4fe4-92d2-390a11747682-000000@email.amazonses.com>,Remediated,"Suspicious Link, Unusual Sender, Unusual Sender Domain, Suspicious Financial Request"
<OS3PR01MB9769D06B2EF01956D3F769548923A@OS3PR01MB9769.jpnprd01.prod.outlook.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<a511205b-2167-a00d-e0bc-a5a453a480cd@envoy.com>,Remediated,Unusual Sender
<0100019872f543dd-550d7251-90c2-48de-bf97-407c211da241-000000@email.amazonses.com>,Remediated,"Suspicious Link, Unusual Sender, Unusual Sender Domain, Suspicious Financial Request"
<autogen-java-8cb33fbb-f438-4ae6-baa6-359eaf47bf93@google.com>,Remediated,"Low Context File Sharing Link(s), Unusual Sender, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To"
<autogen-java-c3f7f8f9-3b6a-4f48-abf1-4b7884b3fe71@google.com>,Remediated,"Low Context File Sharing Link(s), Unusual Sender, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To"
<113c22b3-a76b-4e5b-baa8-588896800922@intjimse.org>,Remediated,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Personal Information Theft, Unusual Reply To"
<PSAPR06MB4791EB2C58BDC3F450A89A95C923A@PSAPR06MB4791.apcprd06.prod.outlook.com>,Remediated,"Abnormal Recipient Pattern, Unusual Sender"
<KL1PR01MB525181959FA53241B06CF592B423A@KL1PR01MB5251.apcprd01.prod.exchangelabs.com>,Remediated,"Abnormal Recipient Pattern, Unusual Sender"
<CAOFPB45SBEMoHjysPit4YR+Wyb-tjN+1sgVyZ3uyLoaYwcvzbQ@mail.gmail.com>,Remediated,Unusual Sender
<CAOFPB478LvYOmU+_kJ+RkW+iqArW-zMECuwoo-C=evS1xTTCkQ@mail.gmail.com>,Remediated,Unusual Sender
<CAOFPB45-zvGkZXYxwdHsTWrrwwCAGv_KfWo=PPQVsnoJYovALg@mail.gmail.com>,Remediated,Unusual Sender
<CAOFPB47udBuW2x_o-V-xbHjOV6--TuuSy48dLwPAD=tdbVu1DA@mail.gmail.com>,Remediated,Unusual Sender
<78044027689922859819346@win95439>,Remediated,"Unusual IP Geolocation, Unusual Sender Domain, Unusual Sender, Suspicious Financial Request, Unusual Reply To"
<87323998198721836919226@win95439>,Remediated,"Unusual IP Geolocation, Unusual Sender Domain, Unusual Sender, Suspicious Financial Request, Unusual Reply To"
<4bwKRJ20CfzTnPG@mail3.infoteq.com.au>,Remediated,Unusual Sender
<4bwKSc4N33zTnNk@mail3.infoteq.com.au>,Remediated,Unusual Sender
<CAOFPB45zC8sS6K=VNKvLCmNEkRohcp3QmLPVAFGddwWXyWRh1A@mail.gmail.com>,Remediated,Unusual Sender
<CAOFPB47Q8UL8t=+ONHV2bJR51rwANJf0jQbyTM6UGffuVcSaPA@mail.gmail.com>,Remediated,Unusual Sender
<708834845004036615807@win103069>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain"
<3223e0d8-b170-sl97-439e-a010-cd83f8915bed@at.sitesnstoresgenius.com>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain"
<d4ddc060696d41ad869de814c6038a72_CACwxV_8cPsOavJybgh6xSTypxtem3t3kOQ=eZNu+ttKpreqxPw@mail.gmail.com>,Remediated,"Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request"
<0100019872b9d56f-a197077d-81bc-45f7-b845-2d059be38fef-000000@email.amazonses.com>,Remediated,"Suspicious Link, Unusual Sender, Unusual Sender Domain, Suspicious Financial Request"
<KL1PR03MB5619FD268EBAD9B707F96140AF23A@KL1PR03MB5619.apcprd03.prod.outlook.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<50d7b5f1-a800-ff08-37b2-b7f9d6cf2a77@zayo.com>,Remediated,"Unusual IP Geolocation, Unusual Sender"
<CAOFPB45EpPFsTd7i-BByvN1zZxpWLyWoJR6Un4UaeD==cmJk=A@mail.gmail.com>,Remediated,Unusual Sender
<CAOFPB45AZ16V6qBMmo8+ki9_PgZ4q3BxVBcBfG2Hd7_CjbPF0Q@mail.gmail.com>,Remediated,Unusual Sender
<CAOFPB44ZDrccs2HCM+cJ8fRx5PfRztnc1pmuCArMb4nWQ=pu-g@mail.gmail.com>,Remediated,Unusual Sender
<SEYPR06MB55138AFB8CBA006C8DD3F546FA23A@SEYPR06MB5513.apcprd06.prod.outlook.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<CAOFPB44+vOD=NeJ3Bcz4hk6DCFPO5Wz9ZmeXgWaUz1Nbdjj0tg@mail.gmail.com>,Remediated,Unusual Sender
<CANqh=3L4+2usrsFDsEhJMjLcgbfZedvBvp2tBY8MTHpPdcOgkA@mail.gmail.com>,Remediated,Unusual Sender
<CAOFPB454NqcCVVbBBFs41v_LO9nVnr86iMuhFooSp86ZcEq+6g@mail.gmail.com>,Remediated,Unusual Sender
<CAOFPB45CN3Df1EyQMXXeQ9y1z0_FZ3jC2KnGJKeqyVmVetHFEg@mail.gmail.com>,Remediated,Unusual Sender
<mwXHQRfTQOmAXwIetXR3FQ@geopod-ismtpd-20>,Remediated,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To"
<CAOFPB46q96PPrdEO31vDubU3YAX5WB5mHap9zUE3sRJbuGyFKQ@mail.gmail.com>,Remediated,Unusual Sender
<202508040110.574191X6066753@serverhosting254-82.godo.co.kr>,Remediated,"Unusual Sender, Unusual IP Geolocation, Bitcoin Topics, Email Authentication, Unusual Reply To"
<0101019872a17706-0cfee6ca-3840-4a97-9cd0-0ab6779f4e7e-000000@us-west-2.amazonses.com>,Remediated,"Unusual Sender, Unusual Sender Domain, Suspicious Link"
<0101019872a17706-0cfee6ca-3840-4a97-9cd0-0ab6779f4e7e-000000@us-west-2.amazonses.com>,Remediated,"Unusual Sender, Unusual Sender Domain, Suspicious Link"
<NmWzlpNUQQ6zjiiA2AL2Tg@geopod-ismtpd-27>,Remediated,"Unusual Sender, Abnormal Email Body HTML, Unusual Sender Domain"
<034201dc04ce$cd3a8210$67af8630$@guerillaoutsourcing.com>,Remediated,"Unusual Sender, Unusual IP Geolocation, Suspicious Link, Unusual Sender Domain, Personal Information Theft"
<b917c8ef-ee42-sl81-4011-b381-221356d037fa@gomumbacloud.com>,Remediated,"Unusual Sender, Suspicious Link, Unusual Sender Domain"
<CAOFPB46TUkiTXHrsM4OybZ757tn=YHGB==KadnjSBwts34h9jQ@mail.gmail.com>,Remediated,Unusual Sender
<CAOFPB45ub-P_eFgmX1Kv2zO4v6wDij7h7d8sMwOvmyGMJwjbuA@mail.gmail.com>,Remediated,Unusual Sender
<fdd71092541d4917b143a205a1d60dcf_CACwxV_8cPsOavJybgh6xSTypxtem3t3kOQ=eZNu+ttKpreqxPw@mail.gmail.com>,Remediated,"Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request"
<gkumdqrdr8c5hle85r7hrh8dere99bmhompkr@convertkit-mail2.com>,Remediated,"Unusual Sender, Invisible characters found in Email, Unusual Sender Domain"
<53524011944242573415844@win86150>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Personal Information Theft"
<53524011944242573415844@win86150>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Personal Information Theft"
<53524011944242573415844@win86150>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Personal Information Theft"
<53524011944242573415844@win86150>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Personal Information Theft"
<273803686942081124231006@DESKTOP-Q0G9EOT>,Remediated,"Unusual Sender Domain, Unusual IP Geolocation, Unusual Sender, Email Authentication"
<CA+U0sXpt+Qyn1e33k2vcnE8e+myCSg1g5pRqMw+MqNHN3dYGnw@mail.gmail.com>,Remediated,"Unusual Sender, Unusual IP Geolocation"
<tencent_6C37C1B4D43929537E797FBEA82C429FCC09@qq.com>,Remediated,Unusual Sender
<864bb61a-deab-sl27-4473-8f90-ceb49356ca69@scalewitharyantra.com>,Remediated,"Unusual IP Geolocation, Unusual Sender Domain, Suspicious Link, Unusual Sender"
<CAOFPB46qky9FmJR7XG6oCxrFfnBCrgr+1=QgeE9_o-hcW-iBQw@mail.gmail.com>,Remediated,Unusual Sender
<CAOFPB441=2DaXAESyp6eOgYxNyBbsoaHL2uLugm=4vbkds_ziw@mail.gmail.com>,Remediated,Unusual Sender
<SY8P282MB52869B62DB5F6229FB57DA72DE23A@SY8P282MB5286.AUSP282.PROD.OUTLOOK.COM>,Remediated,"Unusual Sender, Uncommon Attachment Type"
<CAOFPB47ADDcUcXetcnvKZ9mKzjetwUAzYqzdL+5+v-ruVO+wEQ@mail.gmail.com>,Remediated,Unusual Sender
<CAOFPB46nmQkMgm_RioG=R2zUOowyMOSE-9Qbi9OjUJyDaQQ+eA@mail.gmail.com>,Remediated,Unusual Sender
<CAOFPB462L0kiMGRNL-hLodT2XazrPj5d5PyBCXtiMuZ-vGEpmw@mail.gmail.com>,Remediated,Unusual Sender
<915261009.43765368.1754266553818@snmktmail-batch1f.marketo.org>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual Reply To"
<60204890Production@linksafe.email>,Remediated,"Suspicious Link, Unusual Sender, Unusual Sender Domain, Suspicious Financial Request"
<JH0PR04MB7563E4A84FF336A7FFE77DE7AC23A@JH0PR04MB7563.apcprd04.prod.outlook.com>,Remediated,"Unusual Sender, Invisible characters found in Email, Abnormal Recipient Pattern"
<KU2PPFDB868A9439DF8E9A9AA1211BF8E3A8123A@KU2PPFDB868A943.apcprd04.prod.outlook.com>,Remediated,"Abnormal Recipient Pattern, Unusual Sender"
<CAOFPB478Gc7ABzfjfa5Xu1vozQHxkrn9NXSBmimV8B13KFHwBw@mail.gmail.com>,Remediated,Unusual Sender
<40e4b78.9aed.198635ac5dc.Coremail.zoey@standard-pipe.com.cn>,Remediated,"Unusual Sender, Unusual IP Geolocation"
<KL1PR0601MB5678197180B6E44BB3991EF2D323A@KL1PR0601MB5678.apcprd06.prod.outlook.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<CAOFPB459TiZh3ecs-2HzMqRGOaFvpDwUZTEBWhx3x6nco2WuOQ@mail.gmail.com>,Remediated,Unusual Sender
