email_message_id,threat_tactic_name,abnormal_security_threat_summary_insights,abnormal_security_threat_remediation_status
<wZx1B3ASQ-GfV0-zR1i8tg@geopod-ismtpd-8>,Spam,"Unusual Sender, Invisible characters found in Email, Unusual Sender Domain, Unusual Reply To",Remediated
<13222025081517AC57969D31$2B3CAE78E5@showbizpaint.com>,Phishing: Credential,"Unusual IP Geolocation, Suspicious Link, Unusual Sender, Unusual Sender Domain, Suspicious Financial Request",Remediated
<20251308171426073139199C-935264112A@showbizpaint.com>,Phishing: Credential,"Unusual IP Geolocation, Suspicious Link, Unusual Sender, Unusual Sender Domain, Suspicious Financial Request",Remediated
<0480814a5163e8a3088fdacd76f14e595f8c6d03@liang.asia>,Phishing: Credential,"Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated
<20250813234523.af59fbc03ddec905@cupcakecentral.com.au>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request",Remediated
<20250813234523.af59fbc03ddec905@cupcakecentral.com.au>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request",Remediated
<CAJ3rSSokbxzLrRa2EYa6cfCCBcw3fhAJr8xV-+ENv5Hgm3zL5Q@mail.gmail.com>,Spam,"Abnormal Recipient Pattern, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<20250813234511.a7ed0f702ee7dab6@cupcakecentral.com.au>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request",Remediated
<TY1PPFB1BBA96913E339C52E458DD4AEE2FF02AA@TY1PPFB1BBA9691.apcprd02.prod.outlook.com>,Spam,"Suspicious Link, Unusual Sender, Unusual Sender Domain",Remediated
<45513a66-74ba-a91e-ab99-38a0639c2d7e@jem-net.co.jp>,Phishing: Credential,"Unusual Sender, Invisible characters found in Email, Suspicious Link, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Email Authentication",Remediated
<0bf801dc0caa$2a958d50$7fc0a7f0$@directionsbyfactor.com>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Link, Unusual IP Geolocation",Remediated
<0bf801dc0caa$2a958d50$7fc0a7f0$@directionsbyfactor.com>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Link, Unusual IP Geolocation",Remediated
<7a288d22-cfcd-b390-90e5-45b414b2f8a2@jem-net.co.jp>,Phishing: Credential,"Unusual Sender, Invisible characters found in Email, Suspicious Link, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Email Authentication",Remediated
<2824399680000323119311@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Personal Information Theft",Remediated
<39eee9e9-f9a4-49b0-8058-dfa4d496fcaf@jem-net.co.jp>,Phishing: Credential,"Unusual Sender, Invisible characters found in Email, Suspicious Link, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Email Authentication",Remediated
<ea3a3c02-bd8f-b005-b47b-5cc86cc1ac07@jem-net.co.jp>,Phishing: Credential,"Unusual Sender, Invisible characters found in Email, Suspicious Link, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Email Authentication",Remediated
<20250814005321.1018EADA49756610@sydneyseoguru.services>,Spam,"Unusual Sender Domain, Unusual Sender, Unusual IP Geolocation, Suspicious Financial Request",Remediated
<20250814005256.8B04791B66EB205C@sydneyseoguru.services>,Phishing: Credential,"Unusual Sender Domain, Unusual Sender, Unusual IP Geolocation, Suspicious Financial Request",Remediated
<CACrq57MUSXemXBO7hsjDMOWT1XVg8M0DtiEAwtFrCLdOb9pSdg@mail.gmail.com>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<4bc27266270494e0293c2387d2f1cc0a@g-live.info>,Scam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Suspicious Financial Request",Remediated
<d8f6f588-a604-4976-85a1-d82a5498bf27@iad4s13mta912.xt.local>,Phishing: Credential,"Suspicious Fax or Voicemail notification, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<20250814041355.B22B7B63A322E0BD@gmail.com>,Spam,"Unusual Sender, Unusual IP Geolocation",Remediated
<1755124355.262290393@f525.i.mail.ru>,Social Engineering (BEC),"Unusual Sender, Unusual IP Geolocation, Abnormal Email SignOff, Unusual Reply To",Remediated
<CAD_RkjRu5iy1ujiXVbw9kogx0+_mpNghmCfhcEr2jDn0WLZDYw@mail.gmail.com>,Spam,"Unusual Sender, Uncommon Attachment Type, Suspicious Link, Unusual Sender Domain, Suspicious Financial Request",Remediated
<CAD_RkjRu5iy1ujiXVbw9kogx0+_mpNghmCfhcEr2jDn0WLZDYw@mail.gmail.com>,Spam,"Unusual Sender, Uncommon Attachment Type, Suspicious Link, Unusual Sender Domain, Suspicious Financial Request",Remediated
<CAD_RkjRu5iy1ujiXVbw9kogx0+_mpNghmCfhcEr2jDn0WLZDYw@mail.gmail.com>,Spam,"Unusual Sender, Uncommon Attachment Type, Suspicious Link, Unusual Sender Domain, Suspicious Financial Request",Remediated
<CAD_RkjRu5iy1ujiXVbw9kogx0+_mpNghmCfhcEr2jDn0WLZDYw@mail.gmail.com>,Spam,"Unusual Sender, Uncommon Attachment Type, Suspicious Link, Unusual Sender Domain, Suspicious Financial Request",Remediated
<b18ceea9.AW8AAHi3yHwAAc4_yLgABALRrjsAAYKJfuYAoUvFAC83lABonRIk@mailjet.com>,Phishing: Credential,"Unusual IP Geolocation, Abnormal Email Body HTML, Invisible characters found in Email, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<01020198a57f7cee-217c99ec-bd58-40b8-8600-595be8ce2573-000000@eu-west-1.amazonses.com>,Phishing: Credential,"Suspicious Fax or Voicemail notification, Suspicious Link, Unusual Sender, Unusual Sender Domain",Remediated
<28243996800001160418416@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Personal Information Theft, Unusual Reply To",Remediated
<28243996800001160418416@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Personal Information Theft, Unusual Reply To",Remediated
<J5ZEz000000000000000000000000000000000000000000000T0YD7N00lke0hMPNRj6jkIeahFh9UA@sfdc.net>,Spam,Unusual Sender,Remediated
<CAOm17djYU2pN9jpL2GJTonhvmAYQHxMDXhaL2BiWJQEf5H5vRA@mail.gmail.com>,Other,"Unusual Sender, Unusual IP Geolocation",Remediated
<eec6ffe7-fc60-127e-7046-dafa614b367a@fiveight.com>,Other,"Unusual IP Geolocation, Personal Information Theft, Unusual Sender, Email Authentication",Remediated
<69164016449441004528958@WIN-7075HBCK1KR>,Spam,Unusual Sender,Remediated
<badaa119-d80b-90d9-2a27-eefc418fb693@fiveight.com>,Other,"Unusual IP Geolocation, Personal Information Theft, Unusual Sender, Email Authentication",Remediated
<8892cfa0-a777-0449-fe4f-aced414ea1d3@wyloo.com>,Other,"Unusual IP Geolocation, Personal Information Theft, Unusual Sender, Email Authentication",Remediated
<01020198a56987d1-64802911-543d-42cd-88d3-953ac2c72158-000000@eu-west-1.amazonses.com>,Phishing: Credential,"Suspicious Fax or Voicemail notification, Suspicious Link, Unusual Sender, Unusual Sender Domain",Remediated
<f3e1adb4-7d00-1626-a98e-067276eb2f62@fiveight.com>,Other,"Unusual IP Geolocation, Personal Information Theft, Unusual Sender, Email Authentication",Remediated
<3eae6e5d-e70e-7cd4-2658-10aca34b9af7@ae-dmaria2.pt>,Phishing: Credential,"Suspicious Fax or Voicemail notification, Unusual Sender, Unusual Sender Domain, Personal Information Theft",Remediated
<e68974c5-9d5d-e27c-a428-563df342f6b5@fiveight.com>,Other,"Unusual IP Geolocation, Personal Information Theft, Unusual Sender, Email Authentication",Remediated
<04488c17-9115-3a51-9634-556ecb416512@fiveight.com>,Other,"Unusual IP Geolocation, Unusual Sender, Personal Information Theft, Email Authentication",Remediated
<f452f1d9-0b70-c91c-8e5f-e27b8df6e291@wyloo.com>,Phishing: Credential,"Unusual IP Geolocation, Personal Information Theft, Unusual Sender, Email Authentication",Remediated
<7124a7ac-b3cc-0ec5-d23e-6c66ee5563a0@fiveight.com>,Other,"Unusual IP Geolocation, Personal Information Theft, Unusual Sender, Email Authentication",Remediated
<7124a7ac-b3cc-0ec5-d23e-6c66ee5563a0@fiveight.com>,Other,"Unusual IP Geolocation, Personal Information Theft, Unusual Sender, Email Authentication",Remediated
<2a988563-3786-fde3-1259-4b2b7d25b089@fiveight.com>,Other,"Unusual IP Geolocation, Personal Information Theft, Unusual Sender, Email Authentication",Remediated
<9856ddde-f4a3-e7c6-e613-dc43feabe6a3@fiveight.com>,Other,"Unusual IP Geolocation, Personal Information Theft, Unusual Sender, Email Authentication",Remediated
<c0465aac-8266-92ad-b539-3569bc517f2f@wyloo.com>,Other,"Unusual IP Geolocation, Personal Information Theft, Unusual Sender, Email Authentication",Remediated
<1755119979147_69593_1301920_125.sc-10-9-86-71-inbound0@lwseljc.cn>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<20250813231628.1A5550D534291302@sydneyseoguru.services>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Suspicious Financial Request",Remediated
<20250813231627.5DED4029148B99D9@sydneyseoguru.services>,Phishing: Credential,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Suspicious Financial Request",Remediated
<74e3f96c-77bd-64a2-00c3-4d45370e9465@harvestroad.com>,Other,"Unusual IP Geolocation, Unusual Sender, Personal Information Theft, Email Authentication",Remediated
<207d2661-7a4d-f4ae-1743-8c46bf731733@fiveight.com>,Other,"Unusual IP Geolocation, Personal Information Theft, Unusual Sender, Email Authentication",Remediated
<d9a419c3-0a7e-d2ee-80de-4e3dcfd221b4@fiveight.com>,Other,"Unusual IP Geolocation, Personal Information Theft, Unusual Sender, Email Authentication",Remediated
<CANdDLw_Gy9pj2=KDyhGCjD_VcsLMA4enXTi85P-MVEdqWCVGEQ@mail.gmail.com>,Spam,"Unusual Sender, Unusual IP Geolocation",Remediated
<a757f076-abe0-eae2-321e-51fafd3380f5@wyloo.com>,Other,"Unusual IP Geolocation, Personal Information Theft, Unusual Sender, Email Authentication",Remediated
<2264347598072241981531@win103069>,Scam,"Unusual IP Geolocation, Unusual Sender",Remediated
<8769e4ce-47eb-4267-bfef-4f40bbfbd6a7@iad4s13mta0975.xt.local>,Spam,"Unusual Sender, Invisible characters found in Email, Unusual Reply To",Remediated
<4656401130592132920890@win95439>,Spam,"Unusual Sender Domain, Unusual Sender, Unusual IP Geolocation, Suspicious Financial Request, Unusual Reply To",Remediated
<4656401130592132920890@win95439>,Spam,"Unusual Sender Domain, Unusual Sender, Unusual IP Geolocation, Suspicious Financial Request, Unusual Reply To",Remediated
<13262025081021568CBF329F$9E09D4E8AE@nationconsulting.com>,Phishing: Credential,"Suspicious Link, Unusual Sender, Unusual Sender Domain, Personal Information Theft",Remediated
<13262025081021568CBF329F$9E09D4E8AE@nationconsulting.com>,Phishing: Credential,"Suspicious Link, Unusual Sender, Unusual Sender Domain, Personal Information Theft",Remediated
<K5ALJ69OXQU4.ED3N63BB8HGP3@bouncing.oce.ahri.com.au>,Spam,"Invisible characters found in Email, Potential Giftcard Fraud, Unusual Sender Domain, Unusual Sender, Suspicious Financial Request, Unusual Reply To",Remediated
<RHYS3O8OXQU4.WLWGFP00PINO1@bouncing.oce.ahri.com.au>,Spam,"Invisible characters found in Email, Potential Giftcard Fraud, Unusual Sender, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request, Unusual Reply To",Remediated
<21a81cbe3599983ef66ec97480cb939f@swift.generated>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Email Authentication",Remediated
<TYZPR04MB8512C5B9B76CF227EBDA161FB02AA@TYZPR04MB8512.apcprd04.prod.outlook.com>,Scam,Unusual Sender,Remediated
<TYZPR04MB8512C5B9B76CF227EBDA161FB02AA@TYZPR04MB8512.apcprd04.prod.outlook.com>,Scam,Unusual Sender,Remediated
<TYZPR04MB8512C5B9B76CF227EBDA161FB02AA@TYZPR04MB8512.apcprd04.prod.outlook.com>,Scam,Unusual Sender,Remediated
<TYZPR04MB8512C5B9B76CF227EBDA161FB02AA@TYZPR04MB8512.apcprd04.prod.outlook.com>,Scam,Unusual Sender,Remediated
<DB9QEE7OXQU4.X3OB6SDUVXCR1@bouncing.oce.ahri.com.au>,Spam,"Invisible characters found in Email, Potential Giftcard Fraud, Unusual Sender, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
<5R3N0B7OXQU4.DZDS6AFA321Z1@bouncing.oce.ahri.com.au>,Spam,"Invisible characters found in Email, Potential Giftcard Fraud, Unusual Sender Domain, Unusual Sender, Suspicious Financial Request, Unusual Reply To",Remediated
<TY0PR02MB632618588D31470BA840B37BE32AA@TY0PR02MB6326.apcprd02.prod.outlook.com>,Scam,Unusual Sender,Remediated
<4e01d7ec-d6eb-43df-97b9-ff120c7927d4@MA1PEPF00007265.INDPRD01.PROD.OUTLOOK.COM>,Phishing: Credential,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<TY0PR02MB632640A842ED348B964C6D04E32AA@TY0PR02MB6326.apcprd02.prod.outlook.com>,Scam,Unusual Sender,Remediated
<236803166156@iZanuum2yrjwluZ>,Phishing: Credential,"Unusual Sender, Unusual IP Geolocation, Uncommon Attachment Type, Unusual Sender Domain, Suspicious Financial Request",Remediated
<CABHh_ukiAcxHfjZ7se_aMd+6fVcxbZct=NiqswMZtgX834LdEA@mail.gmail.com>,Spam,"Unusual Sender, Unusual IP Geolocation",Remediated
<TY0PR02MB632642F93F54243AA9BB1A39E32AA@TY0PR02MB6326.apcprd02.prod.outlook.com>,Scam,Unusual Sender,Remediated
<bbd00ce3.AUwAAHdh10EAAc4_yLgABALRrX0AAYKJfuYAoUvFAC83lABonNnv@mailjet.com>,Spam,"Abnormal Email Body HTML, Invisible characters found in Email, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<CAMFQk-aAOXJmR3=qngQKYQxJfidBS+m_NO6wr=Vcwqt3GdDu0A@mail.gmail.com>,Scam,"Unusual Sender, Abnormal Recipient Pattern, Unusual IP Geolocation, Suspicious Financial Request, Bitcoin Topics, Unusual Reply To",Remediated
<CAMFQk-aAOXJmR3=qngQKYQxJfidBS+m_NO6wr=Vcwqt3GdDu0A@mail.gmail.com>,Scam,"Unusual Sender, Abnormal Recipient Pattern, Unusual IP Geolocation, Suspicious Financial Request, Bitcoin Topics, Unusual Reply To",Remediated
<CAMFQk-aAOXJmR3=qngQKYQxJfidBS+m_NO6wr=Vcwqt3GdDu0A@mail.gmail.com>,Scam,"Unusual Sender, Unusual IP Geolocation, Abnormal Recipient Pattern, Suspicious Financial Request, Bitcoin Topics, Unusual Reply To",Remediated
<CAMFQk-aAOXJmR3=qngQKYQxJfidBS+m_NO6wr=Vcwqt3GdDu0A@mail.gmail.com>,Scam,"Unusual Sender, Unusual IP Geolocation, Abnormal Recipient Pattern, Suspicious Financial Request, Bitcoin Topics, Unusual Reply To",Remediated
<CAMFQk-aAOXJmR3=qngQKYQxJfidBS+m_NO6wr=Vcwqt3GdDu0A@mail.gmail.com>,Scam,"Unusual Sender, Unusual IP Geolocation, Abnormal Recipient Pattern, Suspicious Financial Request, Bitcoin Topics, Unusual Reply To",Remediated
<CAMFQk-aAOXJmR3=qngQKYQxJfidBS+m_NO6wr=Vcwqt3GdDu0A@mail.gmail.com>,Scam,"Unusual Sender, Unusual IP Geolocation, Abnormal Recipient Pattern, Suspicious Financial Request, Bitcoin Topics, Unusual Reply To",Remediated
<CAMFQk-aAOXJmR3=qngQKYQxJfidBS+m_NO6wr=Vcwqt3GdDu0A@mail.gmail.com>,Scam,"Unusual Sender, Unusual IP Geolocation, Abnormal Recipient Pattern, Suspicious Financial Request, Bitcoin Topics, Unusual Reply To",Remediated
<CAMFQk-aAOXJmR3=qngQKYQxJfidBS+m_NO6wr=Vcwqt3GdDu0A@mail.gmail.com>,Scam,"Unusual Sender, Unusual IP Geolocation, Abnormal Recipient Pattern, Suspicious Financial Request, Bitcoin Topics, Unusual Reply To",Remediated
<CAMFQk-aAOXJmR3=qngQKYQxJfidBS+m_NO6wr=Vcwqt3GdDu0A@mail.gmail.com>,Scam,"Unusual Sender, Unusual IP Geolocation, Abnormal Recipient Pattern, Suspicious Financial Request, Bitcoin Topics, Unusual Reply To",Remediated
<8e742e0f-d571-4701-81ec-bcffafa3bdce@crestmontsuccessgroup.com>,Other,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request",Remediated
<f7b11de6-2033-49bc-b09e-4570e0094ac3@globalworkforcesolutionsau.com>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Link",Remediated
<SE1PPFCF6CADFC74CB335A8136A78D1C911D42AA@SE1PPFCF6CADFC7.apcprd06.prod.outlook.com>,Spam,Unusual Sender,Remediated
<SE1PPFCF6CADFC74CB335A8136A78D1C911D42AA@SE1PPFCF6CADFC7.apcprd06.prod.outlook.com>,Spam,Unusual Sender,Remediated
<SE1PPFCF6CADFC74CB335A8136A78D1C911D42AA@SE1PPFCF6CADFC7.apcprd06.prod.outlook.com>,Spam,Unusual Sender,Remediated
<SE1PPFCF6CADFC74CB335A8136A78D1C911D42AA@SE1PPFCF6CADFC7.apcprd06.prod.outlook.com>,Spam,Unusual Sender,Remediated
<KL1PR0601MB448186BCC82F150004BA2A3FE52AA@KL1PR0601MB4481.apcprd06.prod.outlook.com>,Scam,Unusual Sender,Remediated
<KL1PR0601MB448186BCC82F150004BA2A3FE52AA@KL1PR0601MB4481.apcprd06.prod.outlook.com>,Scam,Unusual Sender,Remediated
<KL1PR0601MB448186BCC82F150004BA2A3FE52AA@KL1PR0601MB4481.apcprd06.prod.outlook.com>,Scam,Unusual Sender,Remediated
<KL1PR0601MB448186BCC82F150004BA2A3FE52AA@KL1PR0601MB4481.apcprd06.prod.outlook.com>,Scam,Unusual Sender,Remediated
<459fd543-f9b0-42d5-ba96-22f4101780c5@SY1PEPF000066C4.ausprd01.prod.outlook.com>,Scam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<b20b6f28-9f50-dda2-fcbe-84c85e9a5fb0@gmrc.com>,Phishing: Credential,"Suspicious Fax or Voicemail notification, Unusual IP Geolocation, Unusual Sender",Remediated
<omr1W9i-T-GxGgMss36rwg@geopod-ismtpd-24>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Link, Unusual Reply To",Remediated
<f97547c9cc5b106514b51bc2ba0f986317ee3eb0@liang.asia>,Spam,"Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated
<a438d8b7-cbcd-474d-948d-103f6b60b44c@gmrc.com>,Phishing: Credential,"Unusual IP Geolocation, Unusual Sender",Remediated
<MAZPR01MB6382B5E999B12E5763C679D8D32AA@MAZPR01MB6382.INDPRD01.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<MAZPR01MB6382B5E999B12E5763C679D8D32AA@MAZPR01MB6382.INDPRD01.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<MAZPR01MB6382B5E999B12E5763C679D8D32AA@MAZPR01MB6382.INDPRD01.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<MAZPR01MB6382B5E999B12E5763C679D8D32AA@MAZPR01MB6382.INDPRD01.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<add0086a-c688-8f50-7405-2e969524c9a3@gmrc.com>,Phishing: Credential,"Unusual IP Geolocation, Unusual Sender",Remediated
<pFxqFaaOSQWXNuRMoarrbA@geopod-ismtpd-1>,Phishing: Credential,"Suspicious Financial Request, Unusual Sender",Remediated
<hh4Ryj_-S4ej9Cy3oy62Ww@geopod-ismtpd-7>,Phishing: Credential,"Suspicious Financial Request, Unusual Sender",Remediated
<gdb5Sa2eT7qMDYrMA6bMBQ@geopod-ismtpd-0>,Phishing: Credential,"Suspicious Financial Request, Unusual Sender",Remediated
<saRFAEPYTyGDtxPhwNAa7g@geopod-ismtpd-1>,Phishing: Credential,"Suspicious Financial Request, Unusual Sender",Remediated
<deGcDs_oREOaEPQBUhFZbw@geopod-ismtpd-5>,Phishing: Credential,"Suspicious Financial Request, Unusual Sender",Remediated
<mNw_8q4HT5KPJud6h_IZMw@geopod-ismtpd-4>,Phishing: Credential,"Suspicious Financial Request, Unusual Sender",Remediated
<u-sClJhZTcGzwGgHj7NENQ@geopod-ismtpd-3>,Phishing: Credential,"Suspicious Financial Request, Unusual Sender",Remediated
<PN5P287MB4211AE55229AF0D19C544EBBF42AA@PN5P287MB4211.INDP287.PROD.OUTLOOK.COM>,Scam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<PN5P287MB4211AE55229AF0D19C544EBBF42AA@PN5P287MB4211.INDP287.PROD.OUTLOOK.COM>,Scam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<PN5P287MB4211AE55229AF0D19C544EBBF42AA@PN5P287MB4211.INDP287.PROD.OUTLOOK.COM>,Scam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<PN5P287MB4211AE55229AF0D19C544EBBF42AA@PN5P287MB4211.INDP287.PROD.OUTLOOK.COM>,Scam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<162636882845369847a1700335@mlsend.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
<162636883083397030a1700335@mlsend.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
<2-RVuW18LL0zk1-2NsfJezOR6qE@smarttechdevelopers.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Reply To",Remediated
<0e0e2085-c3b5-4d06-9a71-406e29495be6@iad4s13mta0979.xt.local>,Scam,"Unusual Sender, Invisible characters found in Email, Unusual Sender Domain, Unusual Reply To",Remediated
<BM1PR01MB3108F513F517696F47B79A6FA72AA@BM1PR01MB3108.INDPRD01.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<BM1PR01MB3108F513F517696F47B79A6FA72AA@BM1PR01MB3108.INDPRD01.PROD.OUTLOOK.COM>,Spam,Unusual Sender,Remediated
<209404300324881441914050@DESKTOP-MQ7BKO8>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Unusual Reply To",Remediated
<7c9fd1a0-5a8a-013e-a114-72feaa67eda6@cure-4.com>,Phishing: Credential,"Unusual Sender, Suspicious Link, Unusual IP Geolocation",Remediated
<30003996888001129627961@win95439>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To",Remediated
